time [ms],led_0,led_1,led_2,led_3
55565,0,7,3,0
55611,0,7,4,0
55658,0,7,3,0
55704,0,7,4,0
55751,0,6,5,0
55797,0,7,3,0
55843,0,6,3,0
55890,0,7,4,0
55936,0,6,4,0
55983,0,6,5,0
56029,0,6,4,0
56076,0,6,4,0
56122,0,6,4,0
56169,0,6,3,0
56215,0,6,3,0
56261,0,6,3,0
56308,0,6,3,0
56354,0,6,3,0
56401,0,7,3,0
56447,0,6,4,0
56494,0,6,4,0
56540,0,6,4,0
56587,0,6,4,0
56633,0,6,5,0
56679,0,6,4,0
56726,0,6,3,0
56772,0,6,4,0
56819,0,5,4,0
56865,0,6,3,0
56912,0,5,3,0
56958,0,6,3,0
57004,0,6,2,0
57051,0,6,3,0
57097,0,6,3,0
57144,0,5,4,0
57190,0,5,3,0
57237,0,5,3,0
57283,0,5,3,0
57330,0,5,4,0
57376,0,5,4,0
57422,0,5,3,0
57469,0,5,3,0
57515,0,5,3,0
57562,0,5,2,0
57608,0,5,2,0
57655,0,5,2,0
57701,0,5,1,0
57748,0,5,3,0
57794,0,4,2,0
57840,0,5,2,0
57887,0,5,3,0
57933,0,5,3,0
57980,0,5,3,0
58026,0,5,2,0
58073,0,4,3,0
58119,0,5,3,0
58165,0,4,3,0
58212,0,4,3,0
58258,0,4,1,0
58305,0,4,2,0
58351,0,4,1,0
58398,0,4,3,0
58444,0,4,3,0
58491,0,4,2,0
58537,0,4,4,0
58583,0,5,2,0
58630,0,5,4,0
58676,0,4,2,0
58723,0,4,3,0
